OGF_ID,OFFICIAL_NAME,PARK_OR_RESERVE_IDENT,REGULATED_IND,LOCATION_ACCURACY,LOCATION_DESCR,GEOG_UNIT_DESCR,SENSITIVITY_CLASS,SENSITIVITY_DATE,SENSITIVITY_RATIONALE,SENS_RATIONALE_OTHER_DESCR,VERIFICATION_STATUS_FLG,VERIFICATION_STATUS_DATE,BUSINESS_EFF_DATE_FLG,BUSINESS_EFFECTIVE_DATE,BUSINESS_EXPIRY_DATE,SYSTEM_CALCULATED_AREA,SYSTEM_CALCULATED_LENGTH,USER_CALCULATED_METRIC,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
1200809209,Potential Rouge Park North of Steeles,176353154859072,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 13,14",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:53:27+00,,144497,,0,,,1998/11/23 12:49:58+00,2004/01/08 16:22:27+00,106,0,0
1200809135,Potential Rouge Park North of Steeles,176397064859061,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 09:00:17+00,,51010,,0,,,1998/11/23 12:49:30+00,2004/01/08 16:22:27+00,107,0,0
1200809133,Potential Rouge Park North of Steeles,176386444858058,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 7, Lot 8-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:57:49+00,,1219924,,0,,,1998/11/23 12:49:29+00,2004/01/08 16:22:27+00,108,0,0
1200809129,Potential Rouge Park North of Steeles,176401064858941,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 9,10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:33:57+00,,211957,,0,,,1998/11/23 12:49:28+00,2004/01/08 16:22:27+00,109,0,0
1200809124,Potential Rouge Park North of Steeles,176405784858975,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8 Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:27:53+00,,13386,,0,,,1998/11/23 12:49:26+00,2004/01/08 16:22:27+00,110,0,0
1200809123,Potential Rouge Park North of Steeles,176403714858957,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 8-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:26:36+00,,83155,,0,,,1998/11/23 12:49:26+00,2004/01/08 16:22:27+00,111,0,0
1200809283,Potential Rouge Park North of Steeles,176355754858051,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, 6, Lot 9-12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:14:33+00,,83065,,0,,,1998/11/23 12:50:27+00,2004/01/08 16:22:27+00,112,0,0
1200809121,Potential Rouge Park North of Steeles,176412354858366,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 5-8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:23:33+00,,1714806,,0,,,1998/11/23 12:49:25+00,2004/01/08 16:22:27+00,113,0,0
1200809257,Potential Rouge Park North of Steeles,176314314858119,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 3, Lot 14,15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:40:17+00,,276507,,0,,,1998/11/23 12:50:17+00,2004/01/08 16:22:27+00,114,0,0
1200809159,Potential Rouge Park North of Steeles,176366714858357,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/08 00:00:00+00,Estimated,1998/05/08 18:30:29+00,,246926,,0,,,1998/11/23 12:49:39+00,2004/01/08 16:22:27+00,115,0,0
1200809174,Potential Rouge Park North of Steeles,176363444858469,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 11,12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 11:54:36+00,,4926,,0,,,1998/11/23 12:49:45+00,2004/01/08 16:22:27+00,116,0,0
1200809154,Potential Rouge Park North of Steeles,176375714857755,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 8-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/08 00:00:00+00,Estimated,1998/05/08 17:59:03+00,,642682,,0,,,1998/11/23 12:49:37+00,2004/01/08 16:22:27+00,117,0,0
1200809204,Potential Rouge Park North of Steeles,176356094858398,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:51:14+00,,14009,,0,,,1998/11/23 12:49:57+00,2004/01/08 16:22:27+00,118,0,0
1200809258,Potential Rouge Park North of Steeles,176309884857822,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 3, Lot 13,15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:40:45+00,,612738,,0,,,1998/11/23 12:50:17+00,2004/01/08 16:22:27+00,119,0,0
1200809084,Potential Rouge Park North of Steeles,176436194857206,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 9, Lot 2-6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:00:22+00,,1783938,,0,,,1998/11/23 12:49:11+00,2004/01/08 16:22:27+00,120,0,0
1200809191,Potential Rouge Park North of Steeles,176358054858311,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6. Lots 11,12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:19:01+00,,4113,,0,,,1998/11/23 12:49:51+00,2004/01/08 16:22:27+00,121,0,0
1200809182,Potential Rouge Park North of Steeles,176360654858151,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 19:15:37+00,,44551,,0,,,1998/11/23 12:49:48+00,2004/01/08 16:22:27+00,122,0,0
1200809156,Potential Rouge Park North of Steeles,176372694858219,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/08 00:00:00+00,Estimated,1998/05/08 18:09:51+00,,77640,,0,,,1998/11/23 12:49:38+00,2004/01/08 16:22:27+00,123,0,0
1200809200,Potential Rouge Park North of Steeles,176355944858188,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:40:51+00,,17984,,0,,,1998/11/23 12:49:55+00,2004/01/08 16:22:27+00,124,0,0
1200809122,Potential Rouge Park North of Steeles,176403044858278,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 7,8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:25:30+00,,16775,,0,,,1998/11/23 12:49:25+00,2004/01/08 16:22:27+00,125,0,0
1200809155,Potential Rouge Park North of Steeles,176371884858058,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/08 00:00:00+00,Estimated,1998/05/08 18:02:54+00,,72834,,0,,,1998/11/23 12:49:37+00,2004/01/08 16:22:27+00,126,0,0
1200809181,Potential Rouge Park North of Steeles,176361504858026,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 19:13:08+00,,35556,,0,,,1998/11/23 12:49:48+00,2004/01/08 16:22:27+00,127,0,0
1200809163,Potential Rouge Park North of Steeles,176363404858103,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 10:36:34+00,,7602,,0,,,1998/11/23 12:49:41+00,2004/01/08 16:22:27+00,128,0,0
1200809158,Potential Rouge Park North of Steeles,176366684858060,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/08 00:00:00+00,Estimated,1998/05/08 18:28:02+00,,29415,,0,,,1998/11/23 12:49:39+00,2004/01/08 16:22:27+00,129,0,0
1200809255,Potential Rouge Park North of Steeles,176320054857735,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 13,14",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:39:41+00,,49691,,0,,,1998/11/23 12:50:16+00,2004/01/08 16:22:27+00,130,0,0
1200809254,Potential Rouge Park North of Steeles,176319444857692,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 13,14",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:19:00+00,,81931,,0,,,1998/11/23 12:50:16+00,2004/01/08 16:22:27+00,131,0,0
1200809179,Potential Rouge Park North of Steeles,176363024857617,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 9, 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 19:05:39+00,,179116,,0,,,1998/11/23 12:49:47+00,2004/01/08 16:22:27+00,132,0,0
1200809178,Potential Rouge Park North of Steeles,176360924857658,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 9, 10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 19:02:51+00,,111273,,0,,,1998/11/23 12:49:46+00,2004/01/08 16:22:27+00,133,0,0
1200809195,Potential Rouge Park North of Steeles,176357214857489,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 9,10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:28:25+00,,195892,,0,,,1998/11/23 12:49:53+00,2004/01/08 16:22:27+00,134,0,0
1200809197,Potential Rouge Park North of Steeles,176354514857709,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:28:55+00,,5020,,0,,,1998/11/23 12:49:54+00,2004/01/08 16:22:27+00,135,0,0
1200809120,Potential Rouge Park North of Steeles,176415034857384,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 3-5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:22:04+00,,742448,,0,,,1998/11/23 12:49:24+00,2004/01/08 16:22:27+00,136,0,0
1200809253,Potential Rouge Park North of Steeles,176319334857439,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 13",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:18:26+00,,56486,,0,,,1998/11/23 12:50:15+00,2004/01/08 16:22:27+00,137,0,0
1200809249,Potential Rouge Park North of Steeles,176326604857205,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 11-12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:17:11+00,,130875,,0,,,1998/11/23 12:50:14+00,2004/01/08 16:22:27+00,138,0,0
1200809251,Potential Rouge Park North of Steeles,176324314857392,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:17:46+00,,30817,,0,,,1998/11/23 12:50:15+00,2004/01/08 16:22:27+00,139,0,0
1200809196,Potential Rouge Park North of Steeles,176354334857527,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 11:28:41+00,,9088,,0,,,1998/11/23 12:49:53+00,2004/01/08 16:22:27+00,140,0,0
1200809088,Potential Rouge Park North of Steeles,176438154857703,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 9, Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:15:11+00,,12148,,0,,,1998/11/23 12:49:13+00,2004/01/08 16:22:27+00,141,0,0
1200809087,Potential Rouge Park North of Steeles,176442624857694,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 9, Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:13:01+00,,6515,,0,,,1998/11/23 12:49:12+00,2004/01/08 16:22:27+00,142,0,0
1200809214,Potential Rouge Park North of Steeles,176346974857041,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 5, Lot 9,10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 12:03:11+00,,968004,,0,,,1998/11/23 12:50:01+00,2004/01/08 16:22:27+00,143,0,0
1200809252,Potential Rouge Park North of Steeles,176321784857262,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:18:12+00,,25955,,0,,,1998/11/23 12:50:15+00,2004/01/08 16:22:27+00,144,0,0
1200809372,Rouge Park,176467014857139,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lots 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:05:30+00,,299704,,0,,,1998/11/23 12:51:02+00,2004/01/08 16:22:27+00,145,0,0
1200809276,Potential Rouge Park North of Steeles,176324824857071,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 11",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:10:51+00,,5230,,0,,,1998/11/23 12:50:24+00,2004/01/08 16:22:27+00,146,0,0
1200809177,Potential Rouge Park North of Steeles,176360484857107,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 18:59:03+00,,3012,,0,,,1998/11/23 12:49:46+00,2004/01/08 16:22:27+00,147,0,0
1200809176,Potential Rouge Park North of Steeles,176360414857047,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 6, Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/09 00:00:00+00,Estimated,1998/05/09 18:56:31+00,,2797,,0,,,1998/11/23 12:49:46+00,2004/01/08 16:22:27+00,148,0,0
1200809082,Potential Rouge Park North of Steeles,176448954856974,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 05:53:32+00,,299267,,0,,,1998/11/23 12:49:10+00,2004/01/08 16:22:27+00,149,0,0
1200809368,Rouge Park,176468754856953,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lots 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:00:01+00,,76224,,0,,,1998/11/23 12:51:00+00,2004/01/08 16:22:27+00,150,0,0
1200809245,Potential Rouge Park North of Steeles,176336654856499,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 9-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:03:59+00,,428352,,0,,,1998/11/23 12:50:13+00,2004/01/08 16:22:27+00,151,0,0
1200809371,Rouge Park,176469144856664,,RE Reliable (to 100m),"York Twp., Conc. 4 and 5 Lots 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:03:20+00,,544381,,0,,,1998/11/23 12:51:01+00,2004/01/08 16:22:27+00,152,0,0
1200809083,Potential Rouge Park North of Steeles,176445894856690,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 10, Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 05:57:40+00,,28421,,0,,,1998/11/23 12:49:11+00,2004/01/08 16:22:27+00,153,0,0
1200809247,Potential Rouge Park North of Steeles,176332444856642,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 9-10",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:16:32+00,,13857,,0,,,1998/11/23 12:50:13+00,2004/01/08 16:22:27+00,154,0,0
1200809086,Potential Rouge Park North of Steeles,176442574856672,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 9 Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 06:04:42+00,,179797,,0,,,1998/11/23 12:49:12+00,2004/01/08 16:22:27+00,155,0,0
300275939,Val Rita / Harty Park,173871895483787,,^  Data Load,Corporation to the Township of Val Rita - Harty,,Non-Sensitive,2007/01/06 21:37:37+00,No Restriction Needed,,Verified,1997/08/21 00:00:00+00,Estimated,1997/08/21 10:17:14+00,,25531,,0,,,1998/01/20 17:42:41+00,2004/01/06 15:25:21+00,156,0,0
900857590,LACROIX MUNICIPAL PARK,182467295127355,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:34:38+00,,7812,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,157,0,0
900857607,OLD MACKEY'S MUNICIPAL PARK,182825475118983,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:47:02+00,,7812,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,158,0,0
900857608,CHAPMAN MUNICIPAL PARK,182842435116605,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:47:55+00,,7812,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,159,0,0
900857631,T LAKE MUNICIPAL PARK,182931155115630,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:13:36+00,,7812,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,160,0,0
900857630,BURKES' BEACH MUNICIPAL PARK,183050205111322,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:12:56+00,,7812,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,161,0,0
900857626,PETAWAWA POINT BEACH,183254435086467,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:08:55+00,,7812,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,162,0,0
900857625,THE FOREST SUBDIVISION PARK,183238335083679,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:06:42+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,163,0,0
900857616,LAURENTIAN PARK,183257365083587,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:53:04+00,,7453,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,164,0,0
900857617,EVERGREEN PARK,183253525083438,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:53:27+00,,3700,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,165,0,0
900857618,SOUTHFORK PARK,183241535082839,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:01:22+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,166,0,0
900857623,HERITAGE & GUTZMAN PARK,183260745082767,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:05:48+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,167,0,0
900857622,HERITAGE & CHIPPEWA PARK,183263235082372,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:04:53+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,168,0,0
900857615,PETAWAWA POINT PARK,183288405082231,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:52:31+00,,7812,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,169,0,0
900857621,ISABEL PARK,183268465081913,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:03:34+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,170,0,0
900857624,KRAMER PARK,183270165081608,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:06:19+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,171,0,0
900857619,PINERIDGE PARK,183285095080382,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:02:01+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,172,0,0
900857620,MCGUIRE PARK,183293655079923,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:02:57+00,,7812,,0,,,1998/09/28 08:25:46+00,2003/12/17 15:24:58+00,173,0,0
900857627,SYLVAN PARL,183240335079769,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:10:10+00,,7812,,0,,,1998/09/28 08:25:47+00,2003/12/17 15:24:58+00,174,0,0
900857640,STAFFORD PARK,183335815076181,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:20:10+00,,7812,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,175,0,0
900857612,PLEASANTVIEW PARL,183389855075579,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:50:37+00,,7812,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,176,0,0
900857639,INDIAN COURT PARK,183340535075637,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:19:39+00,,7812,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,177,0,0
900857613,GEORGE MATHESON PARK,183429995073452,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:51:21+00,,7812,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,178,0,0
900857614,HAILEY BAY PARK,183406435071494,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:52:01+00,,7812,,0,,,1998/09/28 08:25:49+00,2003/12/17 15:24:58+00,179,0,0
900857638,SHADY NOOK MUNICIPAL PARK,183349885071600,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:19:00+00,,7812,,0,,,1998/09/28 08:25:45+00,2003/12/17 15:24:58+00,180,0,0
900857587,ALICE & FRASER RECREATION CENTER,183299005070859,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 10:32:52+00,,7812,,0,,,1998/09/28 08:25:48+00,2003/12/17 15:24:58+00,181,0,0
900857641,MICKSBURG SENIORS PARK,183419495059668,,RE Reliable (to 100m),,,Non-Sensitive,2007/01/06 22:13:10+00,No Restriction Needed,,Verified,1998/04/07 00:00:00+00,Estimated,1998/04/07 11:20:38+00,,7812,,0,,,1998/09/28 08:25:50+00,2003/12/17 15:24:58+00,182,0,0
