OGF_ID,PROTECTED_SITE_IDENT,PROTECTED_AREA_NAME_ENG,PROTECTED_AREA_NAME_FR,PROTECTED_AREA_NAME_OJIBWA,PROTECTED_AREA_NAME_OJI_CREE,PROTECTED_AREA_NAME_CREE,TYPE_ENG,TYPE_FR,STATUS_ENG,STATUS_FR,COMMON_SHORT_NAME,IUCN_CATEGORY,REGULATION_DATE,REGULATION_NUMBER,REGULATED_AREA,OPERATING_STATUS_IND,PROVINCIAL_PARK_CLASS_ENG,PROVINCIAL_PARK_CLASS_FR,NSUID,PARENTID,OWNER_ENG,OWNER_FR,MANAGEMENT_ENG,MANAGEMENT_FR,LOCATION_ENG,LOCATION_FR,LEGISLATION,PROTDATE,URL,M_AREA,PROV_PARK_ADMIN_ZONE_ID,CLUSTER_NAME,SYSTEM_CALCULATED_AREA,GENERAL_COMMENTS,OVERLAY_IND,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
963665,P4428,BAYVIEW ESCARPMENT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BAYVIEW ESCARPMENT  ,Ia,1985/12/31 00:00:00+00,45/85,439,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,MacGregor Point Cluster (Southwest Zone),4530863.181,,No,,2017/07/11 16:40:51+00,2021/04/29 16:59:25+00,38849,0,0
49000211,P140,JOCKO RIVERS PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,JOCKO RIVERS    ,II,2003/05/22 00:00:00+00,210/03,11299,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2003,www.ontarioparks.com/english/,,66563680,Mattawa-Ottawa River Valley Cluster (Algonquin Zone),112991770.73,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,38881,0,0
963773,P4461,LITTLE COVE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LITTLE COVE  ,Ia,1985/12/31 00:00:00+00,45/85,15.78,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,MacGregor Point Cluster (Southwest Zone),172379.601,,No,,2017/07/11 16:53:06+00,2021/04/29 16:59:25+00,38897,0,0
963800,P191e,MISSISSAGI PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MISSISSAGI   ,II,2002/11/22 00:00:00+00,311/02,8328,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1973,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),83320169.939,,No,,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,38913,0,0
963661,P4425,AWENDA PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,AWENDA  ,II,1998/04/23 00:00:00+00,167/98,2915,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1975,www.ontarioparks.com/english/,,66563682,Awenda Cluster (Southwest Zone),31514189.633,,No,,2017/07/12 09:32:46+00,2021/04/29 16:59:25+00,38929,0,0
963761,P2663,LAKE NIPIGON PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,LAKE NIPIGON  ,II,2000/05/12 00:00:00+00,282/00,918,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1960,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),9060414.628,,No,,2017/07/12 09:35:22+00,2021/04/29 16:59:25+00,38961,0,0
963896,P4492,TRILLIUM WOODS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,TRILLIUM WOODS  ,Ia,1969/12/31 00:00:00+00,245/69,10.12,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1969,www.ontarioparks.com/english/,,66563682,Port Burwell Cluster (Southwest Zone),102418.22,,No,,2017/07/11 17:01:09+00,2021/04/29 16:59:25+00,38977,0,0
110207064,P4480,QUACKENBUSH PROVINCIAL PARK (CULTURAL HERITAGE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,QUACKENBUSH,III,1985/12/31 00:00:00+00,81/85,40,No,Cultural Heritage,Patrimoine Culturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563681,Silent Lake Cluster (Southeast Zone),388127.497,,No,2015/03/26 12:09:26+00,2017/07/11 16:14:46+00,2021/04/29 16:59:25+00,39009,0,0
963684,P2648,CAVERN LAKE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,CAVERN LAKE  ,Ia,1975/12/31 00:00:00+00,131/75,188.99,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1975,www.ontarioparks.com/english/,,66563677,Sleeping Giant Cluster (Northwest Zone),1760632.031,,No,,2017/07/11 16:41:49+00,2021/04/29 16:59:25+00,39025,0,0
963755,P375,KILLBEAR PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,KILLBEAR  ,II,1971/12/31 00:00:00+00,114/71,1760,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1971,www.ontarioparks.com/english/,,66563676,Killbear Cluster (Northeast Zone),17608606.229,,No,2019/10/11 16:52:57+00,2019/10/11 16:28:56+00,2021/04/29 16:59:25+00,39041,0,0
963813,P4472,NOTTAWASAGA LOOKOUT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,NOTTAWASAGA LOOKOUT  ,Ia,1994/10/17 00:00:00+00,768/94,130,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1994,www.ontarioparks.com/english/,,66563682,Wasaga Beach Cluster (Southwest Zone),1215468.482,,No,,2017/07/11 16:55:31+00,2021/04/29 16:59:25+00,39057,0,0
963734,P4450,INDIAN POINT PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,INDIAN POINT  ,II,1989/05/24 00:00:00+00,290/89,947,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563681,Balsam Lake Cluster (Southeast Zone),9529893.165,,No,2018/08/15 10:43:13+00,2018/08/15 10:37:29+00,2021/04/29 16:59:25+00,39073,0,0
67389151,P174,CHINIGUCHI WATERWAY PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,CHINIGUCHI WATERWAY,II,2006/06/20 00:00:00+00,331/06,9368,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2006,www.ontarioparks.com/english/,,66563676,Temagami Area Cluster (Northeast Zone),93691088.491,,No,,2015/11/12 11:13:19+00,2021/04/29 16:59:25+00,39089,0,0
963886,P380,STURGEON BAY PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,STURGEON BAY  ,II,1967/12/31 00:00:00+00,358/67,14.23,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1960,www.ontarioparks.com/english/,,66563676,Grundy Lake Cluster (Northeast Zone),144469.998,,No,,2017/07/11 16:25:16+00,2021/04/29 16:59:25+00,39105,0,0
963696,P2635,DEVON ROAD MESA PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DEVON ROAD MESA  ,Ia,1985/12/31 00:00:00+00,279/85,60,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Kakabeka Cluster (Northwest Zone),684450.61,,No,,2017/07/11 16:43:05+00,2021/04/29 16:59:25+00,39121,0,0
963905,P2021,WANAPITEI PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WANAPITEI  ,II,1997/07/04 00:00:00+00,257/97,3412.85,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563676,Windy Lake Cluster (Northeast Zone),34020285.821,,No,,2017/07/12 09:39:02+00,2021/04/29 16:59:25+00,39153,0,0
963786,P1923,MARTEN RIVER PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MARTEN RIVER  ,II,1983/12/31 00:00:00+00,154/83,400.25,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1960,www.ontarioparks.com/english/,,66563676,Temagami Area Cluster (Northeast Zone),3915202.453,,No,,2017/07/11 16:22:36+00,2021/04/29 16:59:25+00,39169,0,0
963852,P4482,ROCK POINT PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ROCK POINT  ,II,1984/02/02 00:00:00+00,69/84,187,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1957,www.ontarioparks.com/english/,,66563682,Bronte Creek Cluster (Southwest Zone),1854691.717,,No,,2017/07/11 16:24:09+00,2021/04/29 16:59:25+00,39185,0,0
67389415,P148e,MATTAWA RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,MATTAWA RIVER,II,2006/06/20 00:00:00+00,331/06,14142,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1970,www.ontarioparks.com/english/,,66563680,Mattawa-Ottawa River Valley Cluster (Algonquin Zone),141376236.887,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39217,0,0
69957152,P4497,WHEATLEY PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WHEATLEY  ,II,1971/12/31 00:00:00+00,114/71,241.2,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1971,www.ontarioparks.com/english/,,66563682,Wheatley Cluster (Southwest Zone),2356829.954,,No,,2017/07/11 16:26:48+00,2021/04/29 16:59:25+00,39233,0,0
68961117,P1610,WILDGOOSE OUTWASH DEPOSIT PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WILDGOOSE OUTWASH DEPOSIT,Ia,2009/06/30 00:00:00+00,180/05,1198,No,Nature Reserve,Réserve naturelle,0,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),11981994.045,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39249,0,0
49000095,P1514,POKEI LAKE/WHITE RIVER WETLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,POKEI LAKE/WHITE RIVER WETLANDS    ,Ia,2000/12/21 00:00:00+00,685/00,1768,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2000,www.ontarioparks.com/english/,,66563677,White Lake Cluster (Northwest Zone),17699648.519,OHN Edit,No,2015/11/25 16:38:17+00,2019/12/20 16:49:43+00,2021/04/29 16:59:25+00,39265,0,0
49000137,P1614,ENGLEHART RIVER FINE SAND PLAIN AND WATERWAY PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ENGLEHART RIVER FINE SAND PLAIN AND WATERWAY,II,2002/05/08 00:00:00+00,147/02,4041,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2002,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),40357760,,No,,2017/03/03 16:37:51+00,2021/04/29 16:59:25+00,39281,0,0
53944513,P4448,HOLLAND LANDING PRAIRIE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,HOLLAND LANDING PRAIRIE  ,Ia,1994/10/17 00:00:00+00,768/94,34.2,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1994,www.ontarioparks.com/english/,,66563681,Sibbald Point Cluster (Southeast Zone),341814.011,,No,,2017/07/12 09:43:12+00,2021/04/29 16:59:25+00,39297,0,0
107870054,P374,J. ALBERT BAUER PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,J. ALBERT BAUER  ,II,2014/03/06 00:00:00+00,45/14,164,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563680,Arrowhead Park Cluster (Algonquin Zone),1632638.32,,No,2014/03/13 16:01:12+00,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39313,0,0
963926,P4478,PRESQU'ILE PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PRESQU'ILE  ,II,2008/06/09 00:00:00+00,197/08,982,Yes,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1922,www.ontarioparks.com/english/,,66563681,Presqu'ile Cluster (Southeast Zone),9746771.259,,No,,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,39329,0,0
963691,P4435,CRAIGLEITH PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,CRAIGLEITH  ,II,2020/12/23 00:00:00+00,788/20,67,Yes,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1967,www.ontarioparks.com/english/,,66563682,Wasaga Beach Cluster (Southwest Zone),670939.328,,No,2021/01/08 20:14:17+00,2021/01/08 17:35:11+00,2021/04/29 16:59:25+00,39345,0,0
963925,P4474,PETER'S WOODS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,PETER'S WOODS  ,Ia,2011/04/18 00:00:00+00,125/11,349,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1976,www.ontarioparks.com/english/,,66563681,Darlington Cluster (Southeast Zone),3481387.237,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39361,0,0
110234222,P2657,ALBANY RIVER PROVINCIAL PARK,,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ALBANY RIVER  ,II,1989/05/24 00:00:00+00,290/89,95100,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),925944871.459,,No,2021/01/08 20:14:18+00,2021/01/08 19:46:30+00,2021/04/29 16:59:25+00,39377,0,0
963862,P2673,SCHREIBER CHANNEL PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SCHREIBER CHANNEL  ,Ia,1979/01/01 00:00:00+00,151/79,12.91,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1979,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),117221.56,,No,,2017/07/11 16:59:41+00,2021/04/29 16:59:25+00,39393,0,0
70177214,P2417e,SABLE ISLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SABLE ISLANDS    ,Ia,2003/05/23 00:00:00+00,210/03,2641,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Kenora Cluster (Northwest Zone),26506592.096,,No,,2015/11/12 11:13:19+00,2021/04/29 16:59:25+00,39409,0,0
963884,P2678,STEEL RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,STEEL RIVER  ,II,1989/05/08 00:00:00+00,256/89,11240,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),110313755.504,OHN Edit,No,2016/11/30 10:49:02+00,2019/12/20 17:08:02+00,2021/04/29 16:59:25+00,39425,0,0
49000214,P273,ALGOMA HEADWATERS PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,ALGOMA HEADWATERS   ,II,2003/05/22 00:00:00+00,210/03,42736,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2003,www.ontarioparks.com/english/,,66563676,Algoma Cluster (Northeast Zone),427369339.353,,No,2015/02/04 09:08:33+00,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39441,0,0
54056571,P2220,OGOKI RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,OGOKI RIVER    ,II,2004/06/25 00:00:00+00,178/04,23250,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2004,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),232508845.277,OHN Edit,No,2015/11/25 16:38:18+00,2019/12/20 16:29:51+00,2021/04/29 16:59:25+00,39457,0,0
67389163,P172,DAISY LAKE UPLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DAISY LAKE UPLANDS,Ia,2006/06/20 00:00:00+00,331/06,600,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2006,www.ontarioparks.com/english/,,66563676,Killarney Cluster (Northeast Zone),5884243.037,,No,,2015/11/12 11:13:20+00,2021/04/29 16:59:25+00,39473,0,0
963676,P4431,BOYNE VALLEY PROVINCIAL PARK (NATURAL ENVIRONMENT CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BOYNE VALLEY  ,II,1991/03/28 00:00:00+00,137/91,431,No,Natural Environment,Environnement naturel,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563682,Earl Rowe Cluster (Southwest Zone),4294134.668,,No,,2017/07/12 09:33:41+00,2021/04/29 16:59:25+00,39489,0,0
963918,P3708,WINISK RIVER PROVINCIAL PARK,,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WINISK RIVER  ,II,1998/01/01 00:00:00+00,110/98,141100,No,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1969,www.ontarioparks.com/english/,,66563677,Nipigon Cluster (Northwest Zone),1546457379.576,,No,,2015/11/12 11:13:18+00,2021/04/29 16:59:25+00,39505,0,0
963895,P4500,TIMBER ISLAND PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,TIMBER ISLAND  ,Ia,1985/12/31 00:00:00+00,45/85,44,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563681,Sandbanks Cluster (Southeast Zone),478618.466,,No,,2017/07/11 17:01:00+00,2021/04/29 16:59:25+00,39521,0,0
963679,P2556,BUTLER LAKE PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,BUTLER LAKE  ,Ia,1985/12/31 00:00:00+00,45/85,3400,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1985,www.ontarioparks.com/english/,,66563677,Dryden Cluster (Northwest Zone),32659715.887,OHN Edit,No,2015/11/25 16:38:17+00,2019/12/20 17:18:57+00,2021/04/29 16:59:25+00,39537,0,0
963912,P1766,WHITE LAKE PEATLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,WHITE LAKE PEATLANDS  ,Ia,1997/02/20 00:00:00+00,52/97,992,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1997,www.ontarioparks.com/english/,,66563677,White Lake Cluster (Northwest Zone),9892607.789,,No,,2017/07/11 17:01:58+00,2021/04/29 16:59:25+00,39569,0,0
66618638,P1639,GRASSY RIVER-MOND LAKE LOWLANDS AND FERRIS LAKE UPLANDS PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,GRASSY RIVER-MOND LAKE LOWLANDS AND FERRIS LAKE UPLANDS,Ia,2005/04/21 00:00:00+00,180/05,2602,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2005,www.ontarioparks.com/english/,,66563676,Cochrane Cluster (Northeast Zone),26020750.136,,No,,2015/11/12 11:13:19+00,2021/04/29 16:59:25+00,39585,0,0
49000123,P192,SPANISH RIVER PROVINCIAL PARK (WATERWAY CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,SPANISH RIVER  ,II,2001/10/05 00:00:00+00,383/01,35386,Yes,Waterway,Voie navigable,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",2001,www.ontarioparks.com/english/,,66563676,Mississagi/Spanish River Cluster (Northeast Zone),353830925.279,,No,,2015/11/12 11:13:17+00,2021/04/29 16:59:25+00,39601,0,0
963924,P4437,DEVIL'S GLEN PROVINCIAL PARK (RECREATIONAL CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,DEVIL'S GLEN  ,II,2001/10/05 00:00:00+00,382/01,60.19,No,Recreational,Loisirs,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1965,www.ontarioparks.com/english/,,66563682,Wasaga Beach Cluster (Southwest Zone),599975.358,,No,,2017/07/11 16:19:44+00,2021/04/29 16:59:25+00,39617,0,0
963731,P4447,HOCKLEY VALLEY PROVINCIAL PARK (NATURE RESERVE CLASS),,,,,Provincial Park,Parc provincial,Regulated Provincial Park,Parc provincial réglementé,HOCKLEY VALLEY  ,Ia,1989/05/24 00:00:00+00,290/89,377.7,No,Nature Reserve,Réserve naturelle,,,Province of Ontario,La Province de l'Ontario,Ontario Parks,Parcs Ontario,Ontario,Ontario,"Provincial Parks and Conservation Reserves Act, 2006",1989,www.ontarioparks.com/english/,,66563682,Earl Rowe Cluster (Southwest Zone),3721720.559,,No,,2017/07/11 16:47:08+00,2021/04/29 16:59:25+00,39633,0,0
